epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,seed,run_name,run_dir
25,0.4629711074829101,0.7835842095163134,0.8882719475484077,0.7468736503445256,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
0,1.679511204041375,1.5650701856507196,0.4232387298172285,0.4196521975767686,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
1,1.2765255234188504,1.1939285376654731,0.5721992645065059,0.5593674342715484,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
2,1.1215917694091797,1.1531306319766574,0.6012236350480477,0.5828516227370961,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
3,1.021867348247104,0.9564361158794829,0.6811127350106009,0.6560738781211226,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
4,0.9463809993108112,0.9068952612029182,0.7074272518882955,0.6769669997499996,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
5,0.8874184283998278,0.8750672077814738,0.7206318791321524,0.6840664348775889,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
6,0.84121848487854,0.8502015187157524,0.7381834475407631,0.6985118232941049,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
7,0.8013806702931722,0.8370252866533068,0.7416534358218795,0.6966375286814461,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
8,0.7639418119006687,0.8080852319611443,0.7595477190013008,0.7088749630925335,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
9,0.730936196899414,0.7726209021250406,0.7869396137245253,0.7268336025904657,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
10,0.7043748967170715,0.7652901686880323,0.7931841388273957,0.7288794657692048,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
11,0.6789190074284871,0.7625144521421856,0.8019796383910004,0.7314547405352143,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
12,0.6601205629560682,0.8026025551901923,0.795475759734468,0.7243940302777798,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
13,0.6369974423514472,0.7471615110609267,0.8265403280601464,0.7425084593140323,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
14,0.6150696780734592,0.7400058213551839,0.8246114249519462,0.7396595856502424,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
15,0.6012867037243314,0.7632261158095466,0.8241220234111827,0.7372846938135121,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
16,0.5873727444118924,0.7387678834862179,0.8398855920049201,0.7429432414388567,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
17,0.5704721659660339,0.7337077726576063,0.8512902027770947,0.7500381640127218,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
18,0.5547633417447408,0.7361505946106381,0.858943845370914,0.7491043014912849,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
19,0.5394197855631511,0.7309174329413308,0.866815712252358,0.7510053873818284,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
20,0.5288198707792494,0.7329199272791544,0.8676929648047157,0.7504371619531459,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
21,0.5150443142996894,0.727362223678165,0.8759343283452866,0.7526468181226315,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
22,0.504164383231269,0.7361056923972236,0.8790957090013414,0.7520668345088193,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
23,0.4952120098061032,0.7352353554831611,0.8892242371304979,0.7580790266871142,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
24,0.4822221465640597,0.7182728043821123,0.8925106006214782,0.7591650576551336,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
25,0.4745033640331692,0.7373504760742188,0.8951882393618197,0.756092174492444,0.01,128,mbv2_random,999,mbv2_random_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_999
